,ID,RENTA,EDAD,NIV_EDUC,E_CIVIL,COD_OFI,COD_COM,CIUDAD,D_Marzo,D_Abril,D_Mayo,D_Junio,D_Julio,D_Agosto,D_Septiembre,M_MOROSO,MONTO,FUGA,FUGA_COD,CIUDAD_COD,log_RENTA,log_MONTO,RATIO_DEUDA,IS_SANTIAGO,IS_ARICA,IS_CONCEPCION,IS_COD_OFI_27,IS_COD_OFI_31,IS_COD_OFI_55,IS_COD_OFI_90,IS_COD_OFI_138,IS_COD_COM_1,IS_COD_COM_88,IS_COD_COM_89,IS_COD_COM_90,IS_COD_COM_119,IS_COD_COM_226,IS_MONTO_8M,SEGURO_NO,SEGURO_SI,GENERO_F,GENERO_M,NIV_EDUC_COD_COL,NIV_EDUC_COD_UNV,E_CIVIL_COD_CAS,E_CIVIL_COD_SOL
2114,2115,94292,48.0,UNV,CAS,48,87.0,SANTIAGO,0,7441,0,231529,478,0,104,1,3700000,FUGA,1,SANTIAGO,11.454162234689184,15.123843647884687,0.36293489524940764,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0
2115,2116,445483,43.0,UNV,CAS,16,89.0,SANTIAGO,0,0,0,0,121,866,76,1,1500000,FUGA,1,SANTIAGO,13.00691661054547,14.220976332738882,0.00034120269460338553,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0
2116,2117,537623,48.0,UNV,CAS,31,119.0,SANTIAGO,0,2138,0,397504,1800,0,16158,2,750000,FUGA,1,SANTIAGO,13.194914710051757,13.527829818844937,0.11096490610387896,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0
2117,2118,553688,48.0,UNV,CAS,138,1.0,ARICA,0,358562,0,799306,11,0,442,1,2400000,FUGA,1,ARICA,13.224358436260099,14.690979711984754,0.29885887255741755,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0
2118,2119,266544,37.0,TEC,SOL,90,89.0,SANTIAGO,0,554593,0,0,0,0,303,0,3200000,NO FUGA,0,SANTIAGO,12.493298363868254,14.978661680269907,0.2974030554054865,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1
2119,2120,1209750,49.0,TEC,SEP,138,1.0,ARICA,0,59218,0,0,342,0,254,3,6200000,FUGA,1,ARICA,14.005925111272292,15.64006001130563,0.007063442860095061,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1
2120,2121,307167,41.0,MED,CAS,142,93.0,SANTIAGO,0,155113,0,299154,1347,0,0,1,2800000,FUGA,1,SANTIAGO,12.635150108163263,14.845130332288226,0.21189729737522958,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0
2121,2122,182547,52.0,MED,CAS,138,1.0,ARICA,0,81772,0,1696254,5,0,1981,1,7300000,FUGA,1,ARICA,12.114768431121274,15.803385043104912,1.3929978111312233,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0
2122,2123,13862,60.0,MED,SOL,15,66.0,VALPARAISO,0,314130,0,141711,24,0,414,1,1000000,NO FUGA,0,VALPARAISO,9.536978699538377,13.815511557963774,4.702269307665355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1
2123,2124,17172,49.0,TEC,CAS,12,13.0,CALAMA,0,3418,0,0,398,0,0,1,1300000,NO FUGA,0,CALAMA,9.751093661983862,14.077875591662238,0.03175435093674088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0
2124,2125,191945,45.0,UNV,CAS,131,80.0,SANTIAGO,0,34570,0,153733,164,8168,49,1,1800000,FUGA,1,SANTIAGO,12.16496936145172,14.403297778421795,0.14638493913807155,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0
2125,2126,1274375,41.0,UNV,CAS,55,90.0,SANTIAGO,625650,151086,0,101393,486,0,28,1,1500000,FUGA,1,SANTIAGO,14.05796720500893,14.220976332738882,0.09849578925243467,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0
2126,2127,296475,52.0,UNV,SOL,28,91.0,SANTIAGO,0,5702,0,341524,491,3570,64,2,2000000,FUGA,1,SANTIAGO,12.599721549792987,14.508658238524095,0.1692997482322046,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1
2127,2128,512198,37.0,MED,CAS,90,85.0,SANTIAGO,0,0,0,0,49,18912,0,1,5000000,NO FUGA,0,SANTIAGO,13.146468500383298,15.424948670398354,0.005288691371026718,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0
2128,2129,2483,40.0,UNV,CAS,55,90.0,SANTIAGO,0,362382,0,143930,65,33566,376,1,3400000,FUGA,1,SANTIAGO,7.81762544305337,15.039286283703994,31.086818940222084,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0
2129,2130,401905,40.0,UNV,CAS,102,90.0,SANTIAGO,0,92525,0,0,99,18034,0,1,8000000,FUGA,1,SANTIAGO,12.903973509412692,15.894952224644102,0.03933374447053053,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,1,0
2130,2131,3152,47.0,UNV,CAS,31,119.0,SANTIAGO,789073,231805,0,933136,1744,0,5659,2,1600000,FUGA,1,SANTIAGO,8.056109659545061,14.285514812209815,88.89675489485134,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0
2131,2132,36072,50.0,TEC,SOL,67,193.0,CHILLAN,0,0,0,0,0,0,0,0,2400000,NO FUGA,0,CHILLAN,10.493299942049775,14.690979711984754,3.9603333016506666e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1
2132,2133,62126,53.0,TEC,SOL,90,131.0,RANCAGUA,0,669340,0,0,2003,0,0,1,1600000,NO FUGA,0,RANCAGUA,11.036935956039695,14.285514812209815,1.5437383014242942,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1
2133,2134,251277,38.0,UNV,CAS,120,89.0,SANTIAGO,0,550800,0,3354,758,0,34219,1,6700000,NO FUGA,0,SANTIAGO,12.434315174932205,15.717618233614914,0.3349360040342502,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0
2134,2135,1009284,44.0,TEC,SEP,45,80.0,SANTIAGO,0,34397,0,571110,231,0,696,1,6400000,NO FUGA,0,SANTIAGO,13.824752717331117,15.671808704579888,0.08583666384146725,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1
2135,2136,180423,30.0,UNV,CAS,103,115.0,SANTIAGO,0,41348,0,218815,1167,572,27,3,1200000,NO FUGA,0,SANTIAGO,12.103064915455944,13.997832948091215,0.20739357747388873,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0
2136,2137,4263445,37.0,TEC,VIU,37,1.0,ARICA,0,555080,0,0,199,3467,0,1,8000000,NO FUGA,0,ARICA,15.265588311433744,15.894952224644102,0.018722183586278234,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,1
2137,2138,259565,46.0,UNV,CAS,31,119.0,SANTIAGO,0,6005,0,7945,497,0,230,2,2700000,FUGA,1,SANTIAGO,12.466766284510467,14.80876270134486,0.008078350867247674,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0
2138,2139,4190458,35.0,UNV,CAS,55,90.0,SANTIAGO,0,275357,0,247791,385,0,281,1,1600000,FUGA,1,SANTIAGO,15.248320832437916,14.285514812209815,0.017857407062835205,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0
2139,2140,243686,45.0,MED,CAS,73,88.0,SANTIAGO,0,93227,0,47232,0,0,220,0,2300000,NO FUGA,0,SANTIAGO,12.403639893914692,14.648420115681892,0.08247147089756021,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0
2140,2141,7024,41.0,TEC,SOL,83,93.0,SANTIAGO,0,0,0,0,382,0,0,1,900000,NO FUGA,0,SANTIAGO,8.857230494201946,13.710151153416941,0.007789619264562317,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1
2141,2142,1817021,40.0,UNV,SEP,90,85.0,SANTIAGO,0,443144,0,87703,1328,19806,1306,1,3600000,FUGA,1,SANTIAGO,14.412709455175124,15.096444681204078,0.04350040140270413,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1
2142,2143,2802729,44.0,TEC,CAS,52,90.0,SANTIAGO,423964,35980,0,421005,719,25844,1,1,8000000,NO FUGA,0,SANTIAGO,14.84610450014166,15.894952224644102,0.04625665097940512,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,1,0
2143,2144,821164,46.0,UNV,CAS,31,119.0,SANTIAGO,0,24311,0,0,277,2000,0,1,4500000,FUGA,1,SANTIAGO,13.618479342663349,15.319588176962746,0.004625663779011953,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0
2144,2145,4487760,41.0,UNV,CAS,138,86.0,SANTIAGO,0,801175,0,147342,103,0,37016,1,3000000,FUGA,1,SANTIAGO,15.316864471647243,14.914123179965662,0.031375404592555244,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0
